index,descriptors,area/point,core/prop,tags
681dff1f-38c6-4386-b73c-23441e2b9ea2,residential road|Residential Street|Living Street|Service Road|Local Access Road|Neighborhood Street|alley|back alley|service alley|narrow alley|back lane|service lane|rear access alley|rear service road|back street alley|alleyway|back access road,,core,"highway=residential, highway=living_street, highway=service"
535399c0-9268-4372-8dcc-9abb578943ab,divided highway|dual carriageway road|Dual carriageway|Road Divider,area,core,"dual_carriageway=yes, area:highway=traffic_island"
2b4ceb2e-38f6-4a34-92f0-e3414ee85a0e,boat landing|Boat Ramp|Slipway|Vessel Launch Ramp|Boat Launching Slip|drivable boat ramp|vehicle boat launch|car-accessible boat ramp|trailer boat launch|boat ramp with road access|drive-down slipway|boat launch for trailers|boat ramp for vehicles,,core,leisure=slipway
cedc26f9-e543-4754-abb8-122f6b6dae6d,monorail|single rail system|monorail track|Single-Rail Train|Urban Monorail System|hanging monorail|suspended monorail|suspension railway|suspended train line|hanging monorail track|suspended monorail track|overhead monorail|hanging rail system|suspended urban monorail|elevated hanging train,area,core,railway=monorail
3c54b6d8-a494-4429-ae3f-9f37564bd3dc,funicular|cable railway|incline railway,,core,railway=funicular
fae29b64-399c-482d-a40d-b1a5aecc23ec,Train yard|railyard|rail yard|train depot|Rail Depot|Service Yard|Railway Depot,,core,"landuse=depot, service=yard, landuse=railway"
73ffaa0e-1beb-4147-a3d7-218310efe1ce,inlet|Estuary|baymouth bar,,core,estuary=yes
78892b4a-0d4a-4b4d-a3a3-a39ccd90d6ca,skyscraper|condominium|tall building|high-rise apartment|high-rise building|skyline,area,core,building=***any*** AND building:levels>10
97a01fc8-1d12-415c-8110-0b8255d629c6,clear cut patch|logging|clear cut area|Logging area|deforested area|strip clearcut,,core,"landuse=logging, man_made=clearcut, man_made=cutline"
462f4faf-2bfe-4186-88c5-68d8a7467fbe,lanes|street lanes|number of car lanes|traffic lanes|number of lanes|with more than X lanes|which has X lanes,,prop,lanes=***numeric***
aaf608bc-f8c0-4d94-aad9-5bdd372e5b66,carpool lane|HOV lane|High-occupancy vehicle lane,,prop,"[""hov:lanes:forward:conditional""|""hov:lanes:backward:conditional""|""hov:lanes:forward""|""hov:lanes:backward""|""hov:lanes:conditional""|""hov:lanes""]=designated"
2fd0577e-1f2c-472a-b663-55fc392d75a6,lanes in each direction|lanes going in each direction,,prop,lanes:forward=***numeric*** AND lanes:backward=***numeric***
b7d654e1-a23b-45a4-b59a-f8e83a30c736,train station|station|railway station|railway passenger station|railroad station|train platform|train stopping location,,core,"railway=station, public_transport=station AND train=yes, public_transport=platform AND train=yes, public_transport=stop_position AND train=yes, railway=halt, railway=platform, building=train_station"
c56691e7-da70-4442-b23b-1aa46bd15390,bus stop|bus platform|Bus bay|coach stop area|trolleybus station|trolleybus terminal|trolleybus stopping location|bus terminal,,core,"highway=bus_stop, bus_bay=both, bus_bay=left, bus_bay=right, public_transport=stop_position AND bus=yes, public_transport=stop_area, public_transport=station AND trolleybus=yes, public_transport=platform AND trolleybus=yes, public_transport=platform AND trolleybus=yes, public_transport=platform AND bus=yes, public_transport=stop_position AND trolleybus=yes, public_transport=platform AND trolleybus=yes"
8f242f80-bdac-4f5e-bb2a-c55a69ee6bd3,bus station|public bus transport station|bus transit station|bus commuter station|bus transport hub|bus interchangeterminus|coach station|,,core,"public_transport=platform AND bus=yes, public_transport=station AND bus=yes, amenity=bus_station, highway=platform AND bus=yes"
b5a91361-db37-45b1-a4df-5ffa72130c4a,Tram Stop|Tram Stopping location|Tram Station|Tram Platformsubway stop|subway station|subway platform|subway entrance|underground station|tram and bus stop|tram and bus platform|shared tram bus stop|shared tram bus platform|tram bus interchange stop|tram bus transfer platform|light rail and bus stop|light rail and bus platform|streetcar and bus stop|streetcar and bus platform,,core,"public_transport=stop_position AND tram=yes, public_transport=station AND tram=yes, public_transport=platform AND tram=yes, railway=tram_stop, public_transport=platform AND subway=yes, public_transport=stop_position AND subway=yes, public_transport=station AND subway=yes, railway=subway_entrance"
ccd4d2a2-fa33-48e3-943c-91fbd1c5714f,monorail station|aerialway station|aerialway stopping location|light rail stopping location|monorail stopping location|light rail stop|light rail platform|light rail station|aerialway stop|aerialway platform|monorail platform|monorail stop,,core,"public_transport=station AND monorail=yes, public_transport=stop_position AND aerialway=yes, public_transport=stop_position AND light_rail=yes, public_transport=stop_position AND monorail=yes, public_transport=station AND light_rail=yes, public_transport=platform AND light_rail=yes, public_transport=platform AND aerialway=yes, public_transport=platform AND subway=yes, public_transport=platform AND monorail=yes, aerialway=station"
a46dd1fc-6bb4-4b34-b28c-a25eb60e1e25,Ferry|Ferry terminal|ferry stopping location|ferry platform|ferry dock|public water transit|public water transport|marine terminal|ferry port|ferry arrival|ferry departure,,core,"amenity=ferry_terminal, public_transport=station AND ferry=yes, public_transport=stop_position AND ferry=yes, public_transport=platform AND ferry=yes"
e3898b2b-60d7-4288-a4c6-d6837d7a3613,spike strip|wicket gate|sally port|bump gate|mororcycle barrier|noise barrier|drive through gate|guard rail|safety rail|railing|safety barrier|crash railing|protective fence|road barrier|security rail|traffic barrier,,core,"barrier=yes, barrier=fence AND fence_type=railing, barrier=wall AND wall=noise_barrier, barrier=guard_rail, barrier=cable_barrier"
6d66e02b-1053-427a-adb6-94da48bb5559,"Public Prosecutor's Office|attorney general, district attorney",,core,office=government AND government=prosecutor
54c651e1-c125-4560-9505-bf5c1914e18d,Notary Office|Notarial Law Office|notarial office|notarial services|Office of Notary,,core,"office=lawyer AND lawyer=notary, office=notary"
bf809d8e-62b1-4ece-9c5b-ef863f759787,Liaison Office|diplomatic mission,area,core,office=diplomatic AND diplomatic=liaison
206fe380-644e-4ca7-9b21-f421faab4801,Consulate|consular post,area,core,office=diplomatic AND diplomatic=consulate
ede9eab8-294c-4f1b-8d7a-3cf5c868b223,Embassy|foreign mission,area,core,"office=diplomatic AND diplomatic=embassy, amenity=embassy"
0cc90e8e-4960-4289-89c1-112387fdeeee,wintersports|sleigh trail|sled run|ski trail|ski touring trail|ice skating trail|ice skating ring|snowshoeing|winter hiking trail|cross-country ski trail|snowsport trail|piste|downhill ski run|snowsports half pipe|snow park|ski jump|ski jump takeoff|ski jumping hill,,core,"piste:type=sleigh, piste:type=sled,piste:type=skitour, piste:type=ice_skate, piste:type=hike, piste:type=nordic, piste:type=downhill, piste:type=downhill AND man_made=piste:halfpipe, piste:type=snow_park, piste:type=ski_jump, piste:takeoff=yes, man_made=ski_jump"
d2e4aa2a-c97e-4733-8826-8164007c3ba9,Tourist Information|Visitor Info Point|Information Center|Travel Help Desk|Local Guide Center|Tourism map|public map|visitor center|public guidepost|trail marker|public information terminal|information terminal|public information board|guidepost|trail guidepost|trail signpost|hiking guidepost|path signpost|wayfinding post|direction signpost|trail direction marker|footpath waymarker|route guidepost|trail marker post|hiking trail marker|route marker|way marker|trail blaze|painted trail blaze|wayfinding marker|hiking route post|trailway marker|cairn trail marker|tourist map board|outdoor map display|area overview map|trailhead map|park map sign|city map board|information map|orientation map|walking route map|visitor map board|touchscreen information terminal|interactive information screen|digital tourist information terminal|self?service info terminal|public touchscreen info kiosk|electronic information kiosk|tourist info computer terminal|digital visitor information point|tourist information office|visitor information center|tourist info center|tourism office|visitor centre|tourist office|welcome center|visitor welcome center|tourist help desk|local tourism bureau|city tourist information|visitor information desk|information board|tourist information board|visitor information board|trail information board|hiking info board|park information board|nature trail board|interpretive information board|outdoor information sign|tourist info signboard|welcome sign|town welcome sign|city welcome sign|village welcome sign|welcome to sign|entrance welcome sign|border welcome sign|park welcome sign|place welcome board|welcome information board,,core,tourism=information
4be317e0-b276-4dfd-a018-d65acd00f79c,Art Gallery|Exhibition Space|Visual Arts Gallery,,core,tourism=gallery
40e312db-0878-4c7e-a5b7-787cb2bb49ee,public artwork|artwork|bust|statue|sculpture|art installation,,core,"tourism=artwork, tourism=artwork AND artwork_type=bust, tourism=artwork AND artwork_type=statue, tourism=artwork AND artwork_type=sculpture, tourism=artwork AND artwork_type=installation"
0b922105-d056-434b-ab88-4d8b617dc593,graffiti|mural|Street Art|Urban Mural|Public Mural|Graffiti Art|Wall Painting,,core,"tourism=artwork AND artwork_type=graffiti, tourism=artwork AND artwork_type=mural"
4e8613a1-b96b-4f91-91b6-b1c56a44c5b9,wetland|Bog|Swamp|String Bog|Coastal Salt Marsh|Fen|reed bed|mangrove|marsh|wet meadow|tidal flat|peat bog|raised bog|mire|peatland|peat swamp|sphagnum bog|wet bog|boggy ground|boggy wetland|swamp land|swampy area|swamp forest|waterlogged swamp|wetland swamp|swamp vegetation|swamp terrain|string mire|aapa mire|patterned bog|patterned wetland|peat wetland|northern bog|arctic bog|boreal bog|salt marsh|tidal salt marsh|saltwater marsh|coastal wetland|intertidal marsh|salt marsh wetland|tidal wetlands|salt flats marsh|coastal marshland|fen wetland|peat fen|alkaline fen|calcareous fen|groundwater-fed wetland|peaty fen|fenland|fen marsh|fen habitat|reeds wetland|bulrush marsh|cattail marsh|reed swamp|reed marsh|reed fen|reed-covered wetland|reedy marshland|reedbed habitat|mangrove forest|mangrove swamp|mangrove wetland|coastal mangrove|tidal mangrove|mangrove shoreline|mangrove ecosystem|mangrove coast|mangrove habitat|marshland|marshy wetland|marsh area|marshy ground|marsh vegetation|inland marsh|freshwater marsh|wet grassland|marshy meadow|flooded meadow|seasonally wet meadow|waterlogged meadow|wetland meadow|boggy meadow|river meadow|tidal flats|intertidal flat|intertidal mudflat|coastal tidal flat|tidal mud area|tidal mud zone|coastal mudflat,,core,"natural=wetland, wetland=***any***"
3ab83ece-e4e5-4b0e-9458-dbcc0f4dd59d,Oxbow Lake|U-shaped lake|cutoff lake|cut off meander|abandoned river meander|meander cutoff|billabong|resaca|former river bend|U shaped lake|horseshoe lake|river meander lake,area,core,water=oxbow
7357b29e-12af-43e9-ba0a-431379ec0628,Dovecote|Dove house|Pigeonhole|Pigeon house|doocot|Dovecot|birdhouse,,core,man_made=dovecote
58f000e1-b7b2-4be5-8c25-34d2ca4ef525,Cross|wayside cross|Wayside Cross|Memorial Cross|Stone Cross|Pilgrimage Cross,,core,"man_made=cross, historic=wayside_cross"
f3b757ad-a92b-4e68-9d89-e65c016fdcae,Embankment|Raised Earth Slope|Engineered Bank|Road Embankment|Railway Embankment|Levee|Dyke|Dike|Floodbank|Stopbank|floodwall|earth bank|Soil Slope|Natural Embankment,,core,"man_made=embankment, embankment=yes, man_made=dyke, natural=earth_bank"
00e26ecb-7dbc-401a-a8ad-82d91aff094c,Satellite Dish|parabolic dish|satellite communication dish|Satellite Receiver|Parabolic Antenna|Dish Antenna,,core,man_made=satellite_dish
220893e0-62c2-4279-933c-cf27f003c6d1,Compass Rose|rose of the winds|public compass|Navigational Compass,,core,man_made=compass_rose
0eb0515b-7531-4d17-8ea1-93c2254162c8,Flagpole|flag|Flag Staff|Banner Pole|Public Flagpost,,core,man_made=flagpole
12a75a93-942c-476c-a9fe-d8265a57c8e9,Beehive|beekeeper|honey farm|Apiary Hive|Man-Made Hive|Beekeeping Box|Honeybee Hive|Hive Structure|beekeeper workshop|beekeeper facility|beekeeping business|beekeeping facility|beekeeping operation|apiary business|professional beekeeper|honey producer|honey production site|honey farm operator|bee farm operator|commercial beekeeping site,,core,"man_made=beehive, craft=beekeeper"
32dd9c47-eb1a-41c1-8c0a-f94fb0e58157,Street Cabinet|cable TV cabinet|telecommunications cabinet|technical box|telecom exchange|Telecom Cabinet|Communications Box,,core,"man_made=street_cabinet, telecom=exchange"
47e970c2-8713-47ce-b895-6a9a6bf3f37f,Digital Screen|video wall|public screen|led wall|Digital Display Wall|Outdoor Video Screen,,core,man_made=video_wall
da32d39d-1843-4279-872f-f25a43728bac,Tunnel Area|Tunnel|Underground passgae|underpass|Subsurface Tunnel|Roadway Tunnel|Transit Tunnel,area,core,man_made=tunnel
21c0c5f9-31c9-446c-8313-6311888117f5,Pagoda|buddhist tower|tiered tower|stupa|chedi|dagaba|zedi,,core,"man_made=tower AND tower:type=pagoda, man_made=tower AND tower:type=stupa"
878732f5-63e5-4f4e-b1e9-70a8806e4ab2,Bell Tower|belfry|bell gable|campanile|klockstapel,,core,man_made=tower AND tower:type=bell_tower
7d967ddb-eb6a-4846-abe6-3ac59a00fae0,Cosmetics Store|make up shop|make-up shop,,core,shop=cosmetics
956442a2-be2d-4684-86fb-3c5a5267d80c,Seafood Shop|fish shop,,core,shop=seafood
78af1746-3cd3-49c7-99e8-7c8e8d47b4b3,Furniture Store|interior shop|home decor store,,core,shop=furniture
4d97b4a5-41c0-4705-9f60-87eaadb82961,Tailor Shop|Suit Maker|tailoring shop|suit tailor|sartorial shop,,core,shop=tailor
e41e72c0-9f72-47cc-b8c8-f670275188e2,entrance|exit|entry|access point|building access|main entrance|front entrance|primary entrance|main door|front door entrance|building main entrance|principal entrance|main access door|main entry door|front access point,,core,"building=entrance, entrance=***any***"
3004ba10-ac0e-4e26-bf67-95779eaf546b,Yurt|Ger|nomadic tent|portable dwelling,,core,building=ger
762d6172-b543-471f-ae2e-d2b42b7dbfc8,Boathouse|boat shed|dock house|boat garage|lakeside cabin,,core,building=boathouse
fe21c209-1eb9-4afd-a080-5e8c2fe640b0,Slaughterhouse|abattoir|butchery|killing house,,core,industrial=slaughterhouse
e2001356-bb52-45e5-bb87-882467485c5d,Scrap Yard|junk yard|junk shop|scrap heap|wreck yard,area,core,industrial=scrap_yard
fcc58efc-f4ed-4054-950b-efaad8861514,Fire Pit|bonfire|campfire|fire place,,core,leisure=firepit
139400c0-646d-4f9b-abfb-7c63a456e55f,trampoline park|bounce park|jump park|aerial play zone,area,core,leisure=trampoline_park
12cf29d0-40b3-4a27-834b-17d02ffa5707,chess|chess table|public chess board|public chess|chess game|giant chess board|outdoor chess board|large chess board|garden chess|oversized chess|public outdoor chess|chess playing area|chess court|chess pitch|checkerboard court|outdoor checkerboard|giant checkerboard|chess club,,core,"sport=chess, club=chess"
0c103e0a-da77-4e6c-96f1-19cab0b15c12,resort|sanatorium|vacation resort,area,core,leisure=resort
b0896e6b-6d51-4bf2-b4bb-c83fe35ca068,public fitness|public exercise|outdoor fitness|outdoor exercise|pull up bar|chin up bar|horizontal bar|calisthenics bar|outdoor pull up bar|exercise bar|street workout bar|trim trail bar|outdoor gym bar|fitness station horizontal bar|exercise stairs|fitness stairs|workout stairs|outdoor exercise stairs|outdoor fitness stairs|public exercise stairs|public fitness stairs|training stairs|stair workout spot|outdoor stair workout|exercise steps|fitness steps|outdoor gym stairs|trim trail stairs|outdoor cardio stairs|exercise instruction sign|fitness instruction board|workout instruction sign|outdoor fitness sign|exercise station sign|trim trail instruction sign|fitness trail exercise sign|public workout instructions|gym equipment instruction sign|outdoor gym instructions|outdoor balance beam|fitness balance beam|exercise balance beam|outdoor exercise station balance beam|public fitness balance beam|outdoor gym balance beam|trim trail balance beam|balance training beam|balance exercise equipment|outdoor balance training station|hyperextension station|hyperextension exercise station|back extension station|back extension exercise equipment|outdoor hyperextension station|outdoor back extension machine|public hyperextension exercise equipment|trim trail hyperextension station|roman chair exercise station|outdoor gym back extension|push up station|pushup station|push-up bars|push up bars|outdoor pushup bars|calisthenics station|outdoor calisthenics bar|bodyweight exercise station|outdoor exercise bar|pull up and push up station|exercise box|fitness box|jump box|plyo box|plyometric box|outdoor exercise box|outdoor fitness box|outdoor jump box|trim trail fitness box|gym box|public exercise box|outdoor monkey bars|exercise monkey bars|fitness monkey bars|pull up bars outdoor|outdoor pullup bars|horizontal ladder exercise|outdoor chin up bars|trim trail equipment|calisthenics bars|outdoor workout bars|sit-up station|sit up station|crunch station|ab workout station|abdominal exercise station|outdoor sit-up bench|public sit-up station|outdoor abs workout|fitness trail sit-up station|trim trail sit-up equipment|exercise rings|calisthenics rings|outdoor gym rings|street workout rings|muscle up rings|pull up rings|fitness rings station|outdoor exercise rings|public workout rings|gymnastic rings outdoors|outdoor parallel bars|exercise bars|street workout bars|fitness station parallel bars|public exercise bars|bodyweight training bars|dip bars outdoor|pull up and dip bars|trim trail exercise bars,area,core,leisure=fitness_station
